roast_id,timestamp,tc,t1,t2,flow_gas,vac,drum_speed,vaf_close,vat_open,gas_pressure,air_speed,set_bf,set_vac,set_tt,set_vaf,set_vat
SYNTH_193_P16,2000-01-07 06:00:00,205.0,312.3,220.2,8.0,597.8,36.4,15.8,60.9,133.3,6.96,8.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:05,204.9,319.0,225.1,5.0,566.1,36.5,21.8,42.2,142.0,6.91,5.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:10,205.6,316.1,223.4,9.1,503.7,36.5,15.8,54.3,137.3,6.96,9.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:15,205.2,320.2,226.9,6.7,479.9,36.5,16.7,56.1,139.5,6.96,6.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:20,205.4,315.0,221.6,8.7,477.4,36.5,20.6,32.8,141.3,6.98,8.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:25,205.2,310.0,219.0,11.8,501.4,36.4,23.4,54.6,141.5,6.9,11.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:30,206.2,317.5,221.8,7.8,428.6,36.5,31.9,56.4,140.5,6.86,7.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:35,205.4,317.1,224.3,14.5,503.2,36.6,28.0,57.0,153.9,6.97,14.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:40,205.9,316.7,222.6,5.0,496.0,36.4,28.8,52.6,148.0,6.95,5.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:45,205.9,311.4,220.7,13.7,489.6,36.5,36.0,44.7,137.2,7.03,13.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:50,206.0,321.3,226.7,9.3,546.1,36.6,27.5,44.3,138.7,6.93,9.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:00:55,194.2,341.2,240.2,6.7,496.8,36.5,29.1,67.9,146.3,6.99,6.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:00,185.4,350.5,253.9,12.2,468.0,36.5,21.1,62.2,138.5,6.91,12.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:05,177.6,366.9,265.8,9.5,497.7,36.4,32.8,48.2,142.7,6.91,9.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:10,170.6,373.0,273.8,12.7,514.6,36.5,25.1,45.1,144.7,6.97,12.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:15,163.0,379.3,283.4,14.3,501.1,36.5,27.9,55.7,138.8,6.99,14.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:20,156.7,400.3,293.1,10.1,507.6,36.5,24.2,57.0,143.7,6.94,10.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:25,151.9,404.4,303.6,16.5,515.8,36.5,23.2,43.7,135.6,6.93,16.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:30,145.8,427.4,316.7,16.2,521.5,36.5,16.0,57.5,139.8,6.95,16.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:35,140.9,426.3,322.1,20.3,578.3,36.4,27.7,50.1,144.4,6.92,20.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:40,136.8,441.2,334.8,20.4,453.9,36.5,6.8,56.5,140.0,6.93,20.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:45,132.5,453.7,341.4,20.3,557.4,36.5,37.9,57.3,141.6,6.95,20.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:50,128.5,464.1,350.7,21.7,552.9,36.5,19.6,59.3,140.5,6.86,21.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:01:55,126.1,467.6,355.3,21.7,487.0,36.5,30.7,47.0,134.6,6.97,21.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:00,122.8,469.1,360.9,20.0,556.8,36.4,31.6,37.5,137.6,6.97,20.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:05,120.8,483.2,367.8,22.5,428.1,36.5,27.2,51.3,136.4,6.91,22.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:10,118.7,480.6,376.0,23.5,470.3,36.5,18.5,49.8,144.1,6.92,23.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:15,117.2,496.0,384.6,23.5,516.2,36.6,25.2,36.3,139.5,6.91,23.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:20,115.5,507.3,390.9,26.8,528.2,36.4,22.8,53.9,140.8,6.93,26.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:25,113.9,516.6,396.1,25.5,502.8,36.5,17.6,48.9,142.9,6.94,25.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:30,113.1,524.7,401.1,25.3,545.7,36.4,18.4,49.5,145.6,6.92,25.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:35,113.1,529.2,409.8,25.4,535.0,36.6,31.9,49.3,132.3,6.94,25.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:40,112.8,538.1,414.7,24.8,563.8,36.5,30.3,42.6,140.2,6.96,24.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:45,112.8,545.3,420.6,25.5,548.6,36.5,15.2,63.2,145.8,7.0,25.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:50,113.2,557.3,430.5,29.1,519.9,36.5,17.2,48.0,138.0,6.94,29.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:02:55,113.2,559.9,440.0,24.7,441.3,36.5,21.2,35.9,139.7,6.98,24.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:00,113.7,585.3,450.5,26.5,465.7,36.5,30.6,51.1,142.0,7.28,26.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:05,114.6,584.9,451.4,27.7,503.3,36.5,16.1,52.0,144.1,7.18,27.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:10,115.7,580.4,459.0,31.7,572.2,36.5,22.7,52.3,139.4,7.22,31.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:15,117.2,589.4,461.6,30.1,477.9,36.5,18.6,51.5,139.6,7.24,30.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:20,118.7,598.4,465.8,35.7,461.0,36.5,29.3,50.8,140.0,7.27,35.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:25,120.2,611.7,476.1,33.1,522.2,36.5,24.3,41.6,145.8,7.31,33.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:30,121.5,610.7,479.5,32.5,506.6,36.5,10.3,44.6,143.4,7.23,32.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:35,124.1,621.9,484.1,33.3,439.2,36.5,26.6,41.8,138.1,7.25,33.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:40,126.4,622.4,486.5,34.5,449.8,36.5,41.6,54.9,135.3,7.17,34.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:45,128.2,629.9,489.5,33.3,496.1,36.4,21.1,63.3,136.5,7.25,33.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:50,130.4,623.1,493.5,37.4,496.8,36.5,15.0,52.4,138.5,7.19,37.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:03:55,132.9,637.8,501.0,32.5,476.5,36.5,22.2,54.3,138.0,7.23,32.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:00,135.1,631.3,499.9,35.0,543.8,36.5,22.6,40.4,138.0,7.28,35.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:05,138.1,632.3,495.5,34.6,476.7,36.4,27.1,55.3,137.6,7.25,34.6,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:10,141.2,635.8,500.5,36.0,576.4,36.6,36.2,48.8,144.5,7.22,36.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:15,143.3,638.1,503.4,33.8,509.2,36.4,34.3,61.7,136.4,7.17,33.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:20,146.8,649.2,511.9,35.3,452.9,36.4,23.2,59.8,140.3,7.27,35.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:25,149.8,654.9,513.7,37.7,424.0,36.5,24.4,46.6,134.9,7.24,37.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:30,152.3,652.7,514.9,36.0,542.8,36.5,39.2,55.4,137.7,7.16,36.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:35,155.9,654.5,515.7,35.5,455.6,36.6,36.4,56.0,139.9,7.23,35.5,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:40,159.3,662.9,519.4,36.8,506.0,36.4,22.4,52.3,141.5,7.32,36.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:45,162.0,648.1,518.0,36.8,453.4,36.6,20.2,50.0,137.5,7.31,36.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:50,165.4,650.1,514.4,38.3,508.5,36.6,29.1,49.7,145.9,7.26,38.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:04:55,168.8,659.3,520.4,36.1,519.3,36.5,25.8,58.1,146.5,7.17,36.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:00,171.9,670.8,528.9,40.8,543.6,36.5,31.6,53.9,147.2,7.28,40.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:05,175.3,671.5,526.7,37.1,503.5,36.4,18.6,42.8,140.8,6.96,37.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:10,178.6,663.5,528.1,37.4,489.6,36.5,24.5,58.7,139.9,6.88,37.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:15,182.2,677.5,532.7,39.2,471.4,36.5,25.5,43.2,139.0,6.95,39.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:20,185.7,669.9,531.8,39.1,533.1,36.5,26.3,52.2,138.2,6.89,39.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:25,188.5,667.1,532.9,40.3,438.9,36.4,25.9,46.1,143.5,6.96,40.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:30,191.2,679.9,535.6,39.7,517.4,36.5,27.4,56.6,143.2,6.94,39.7,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:35,195.0,679.2,538.9,41.2,433.8,36.5,19.0,48.2,137.2,6.98,41.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:40,198.2,692.5,543.3,37.8,457.5,36.5,28.2,52.9,141.1,6.95,37.8,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:45,201.8,683.2,546.1,40.1,532.4,36.5,29.2,49.7,146.6,6.96,40.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:50,204.8,690.5,545.2,39.0,474.9,36.4,31.8,46.3,135.7,6.93,39.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:05:55,207.9,695.3,546.9,39.1,521.2,36.5,23.2,38.4,141.5,6.96,39.1,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:00,211.1,699.2,552.6,39.0,573.6,36.5,11.3,50.0,139.3,6.99,39.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:05,208.1,700.6,554.8,40.2,484.1,36.4,20.9,43.3,144.4,7.02,40.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:10,204.4,702.4,553.1,42.3,514.2,36.5,33.0,68.2,130.2,7.1,42.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:15,201.4,699.4,552.8,40.4,484.4,36.4,28.6,39.6,141.9,7.14,40.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:20,198.5,693.8,552.2,40.0,475.8,36.4,14.7,37.2,140.7,7.12,40.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:25,195.0,689.9,550.1,39.3,497.2,36.4,12.7,55.2,146.1,7.1,39.3,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:30,191.8,699.5,553.3,45.4,497.1,36.4,36.4,52.7,141.6,7.01,45.4,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:35,188.0,693.1,553.6,39.9,533.4,36.5,23.9,57.5,140.7,7.01,39.9,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:40,184.0,690.3,550.6,42.0,463.7,36.4,31.4,53.2,136.9,7.07,42.0,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:45,180.5,688.0,552.1,39.2,473.3,36.4,8.9,42.0,141.4,6.96,39.2,50.0,87.0,26.0,56.0
SYNTH_193_P16,2000-01-07 06:06:50,177.1,691.5,549.6,39.0,599.1,36.4,11.4,52.2,133.4,7.03,39.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:00,205.6,320.4,224.7,5.6,493.9,36.5,24.5,49.0,134.6,7.34,5.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:05,205.1,316.0,224.9,6.0,450.7,36.6,30.0,55.9,140.6,7.27,6.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:10,205.6,321.6,228.0,8.2,519.6,36.5,31.3,49.5,135.3,7.35,8.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:15,205.5,319.5,223.2,6.5,531.6,36.5,30.6,58.2,139.3,7.37,6.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:20,205.4,322.9,223.1,9.3,498.0,36.6,20.1,48.4,138.0,7.32,9.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:25,206.0,316.1,221.3,5.0,512.4,36.6,39.5,38.6,138.9,7.36,5.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:30,205.8,313.8,219.1,6.6,487.9,36.5,16.9,39.9,142.0,7.38,6.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:35,206.1,315.3,220.8,8.6,497.7,36.6,23.9,59.4,146.0,7.43,8.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:40,194.0,334.3,237.6,5.8,477.2,36.6,32.5,43.0,137.0,7.29,5.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:45,186.1,350.1,249.3,13.7,466.9,36.5,35.8,47.0,134.3,7.39,13.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:50,177.7,364.1,264.4,11.4,502.1,36.5,25.8,44.0,134.1,7.3,11.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:45:55,170.3,374.9,275.9,14.5,531.9,36.6,31.8,60.6,136.7,7.35,14.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:00,164.3,390.6,285.7,13.5,509.0,36.5,26.4,56.6,133.0,7.3,13.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:05,157.7,402.7,293.2,12.9,495.9,36.5,25.7,46.5,143.7,7.41,12.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:10,152.0,399.7,302.8,13.9,512.8,36.6,36.7,47.5,138.6,7.37,13.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:15,146.9,420.8,315.9,17.9,452.3,36.6,16.5,56.5,141.8,7.41,17.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:20,142.0,427.5,322.6,16.2,455.1,36.6,31.1,44.0,142.0,7.37,16.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:25,137.2,442.9,338.1,17.8,513.6,36.7,17.7,48.0,141.2,7.35,17.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:30,133.7,449.8,341.3,18.0,482.5,36.6,30.7,58.6,140.0,7.31,18.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:35,130.0,453.6,347.9,20.3,527.7,36.6,26.6,41.9,137.6,7.31,20.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:40,126.8,468.3,357.8,18.9,558.4,36.6,23.2,52.1,134.0,7.43,18.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:45,123.7,479.7,365.3,20.8,481.8,36.5,26.0,46.1,140.9,7.4,20.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:50,121.2,494.4,376.6,22.2,532.4,36.6,33.3,44.7,134.7,7.36,22.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:46:55,118.8,500.1,381.8,22.7,499.4,36.4,20.0,52.6,141.3,7.32,22.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:00,116.4,504.4,389.5,24.1,501.5,36.6,18.6,42.6,132.5,7.37,24.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:05,115.2,509.3,396.5,18.4,488.0,36.6,23.6,52.8,141.9,7.38,18.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:10,115.0,525.5,403.2,23.1,433.5,36.6,16.6,55.9,140.5,7.36,23.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:15,113.0,535.1,408.6,27.1,502.3,36.6,28.0,49.1,142.8,7.4,27.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:20,112.8,536.3,410.8,24.6,535.1,36.6,37.9,49.9,142.6,7.38,24.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:25,112.3,540.6,413.8,29.9,558.3,36.5,38.3,64.5,152.8,7.47,29.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:30,112.5,538.9,421.8,22.9,529.5,36.6,19.0,53.9,140.6,7.33,22.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:35,112.1,554.2,429.9,23.5,541.2,36.5,28.7,44.6,137.9,7.38,23.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:40,112.8,567.8,441.9,32.6,499.0,36.6,22.5,62.3,137.8,7.37,32.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:45,112.7,563.9,445.6,26.8,555.0,36.6,28.7,54.4,142.4,7.68,26.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:50,113.3,576.3,448.9,27.5,518.3,36.6,31.4,53.3,141.2,7.62,27.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:47:55,114.2,588.9,455.7,33.7,537.2,36.6,11.8,42.6,142.4,7.63,33.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:00,115.3,593.2,461.7,30.4,560.5,36.5,24.2,55.5,145.9,7.62,30.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:05,116.1,601.3,467.0,28.9,496.2,36.6,22.5,50.0,138.4,7.6,28.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:10,117.1,608.9,473.1,34.1,531.5,36.6,15.6,42.2,142.4,7.75,34.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:15,118.9,608.7,478.3,32.0,521.6,36.5,16.4,59.1,138.4,7.66,32.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:20,121.0,609.0,479.7,28.1,520.4,36.6,27.3,46.7,137.1,7.65,28.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:25,122.4,623.3,485.2,32.9,478.9,36.5,27.6,37.8,137.1,7.57,32.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:30,124.5,625.1,490.8,33.4,511.8,36.5,33.4,54.1,141.2,7.64,33.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:35,126.4,629.9,493.8,35.7,523.0,36.5,27.4,63.5,138.4,7.66,35.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:40,129.2,631.3,496.2,34.1,425.9,36.6,5.9,57.8,147.0,7.61,34.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:45,130.9,638.3,499.4,33.3,483.2,36.6,28.3,28.6,136.4,7.64,33.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:50,132.8,638.7,502.2,32.3,471.8,36.5,14.4,46.6,139.4,7.69,32.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:48:55,136.1,643.4,505.6,36.6,556.3,36.6,33.2,54.8,130.3,7.63,36.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:00,140.0,634.5,504.4,33.5,465.4,36.5,31.1,60.4,140.3,7.65,33.5,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:05,141.6,641.3,507.9,35.0,520.0,36.6,14.1,43.8,140.2,7.63,35.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:10,144.3,644.3,512.9,36.4,475.9,36.5,35.8,40.8,138.6,7.66,36.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:15,147.3,654.0,515.9,34.9,508.7,36.6,24.1,39.9,143.3,7.62,34.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:20,149.6,655.4,519.9,36.1,446.6,36.5,18.1,38.2,142.7,7.72,36.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:25,153.1,662.1,521.7,36.0,531.5,36.5,14.1,59.7,142.4,7.74,36.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:30,155.8,665.9,523.9,35.0,440.9,36.6,43.9,52.8,140.1,7.66,35.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:35,159.2,662.5,526.0,35.2,538.2,36.6,27.1,50.1,137.7,7.7,35.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:40,162.2,663.5,528.0,37.6,527.0,36.6,32.4,52.3,147.9,7.59,37.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:45,165.1,665.1,530.4,35.6,501.5,36.5,30.4,49.2,130.4,7.59,35.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:50,168.6,673.5,530.1,38.6,530.6,36.6,31.7,64.4,142.3,7.29,38.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:49:55,172.0,681.8,533.5,41.2,483.2,36.5,17.3,54.4,145.7,7.31,41.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:00,174.5,667.3,530.3,39.1,432.1,36.6,23.4,62.5,143.4,7.38,39.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:05,178.1,668.7,527.8,36.3,499.1,36.6,22.4,68.1,145.5,7.39,36.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:10,181.0,670.7,532.7,37.1,503.4,36.6,17.3,53.6,140.4,7.4,37.1,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:15,183.7,673.4,534.9,34.9,531.7,36.5,12.8,52.3,138.6,7.42,34.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:20,187.5,680.5,535.3,37.3,450.9,36.5,24.2,47.0,139.6,7.27,37.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:25,190.6,672.1,533.1,38.6,531.5,36.5,29.2,32.6,138.1,7.37,38.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:30,193.3,682.9,542.1,41.3,497.7,36.5,31.3,55.7,145.2,7.38,41.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:35,196.4,673.7,541.2,34.2,492.3,36.6,24.9,53.8,133.6,7.32,34.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:40,199.9,682.3,542.6,38.8,497.3,36.5,26.2,58.2,139.2,7.35,38.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:45,202.7,694.8,546.0,35.2,469.0,36.6,34.3,48.6,138.9,7.41,35.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:50,206.3,692.7,548.8,38.4,493.0,36.6,28.7,50.4,135.4,7.36,38.4,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:50:55,209.4,700.4,555.4,35.9,449.7,36.6,15.3,43.3,140.1,7.38,35.9,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:00,212.4,692.8,554.1,42.3,451.7,36.6,20.5,53.1,133.4,7.37,42.3,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:05,208.0,702.0,556.7,40.0,501.7,36.5,16.2,56.7,139.3,7.46,40.0,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:10,204.9,705.5,558.3,38.6,442.1,36.5,26.3,54.9,138.4,7.43,38.6,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:15,201.3,700.8,558.1,36.7,514.6,36.4,17.7,30.7,140.8,7.45,36.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:20,198.0,703.9,560.7,38.8,498.8,36.5,19.2,58.8,140.3,7.32,38.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:25,194.7,703.1,559.7,43.2,554.3,36.5,12.7,50.0,136.4,7.28,43.2,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:30,191.5,705.0,559.5,39.7,496.5,36.6,25.0,58.3,137.0,7.25,39.7,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:35,187.5,704.0,562.5,41.8,503.9,36.6,24.5,56.2,137.4,7.32,41.8,50.0,87.0,26.0,56.0
SYNTH_194_P16,2000-01-07 06:51:40,184.1,706.0,562.5,41.9,556.5,36.5,29.8,46.7,141.3,7.31,41.9,50.0,87.0,26.0,56.0
SYNTH_195_P16,2000-01-07 07:30:00,202.6,310.0,218.3,5.0,460.2,36.5,32.5,38.5,146.0,6.57,5.0,50.0,87.0,26.0,56.0
